date,floors ,bedrooms,sqft_living,sqft_lot,sqft_basement,yr_built,condition,grade,price
160803,1,3,1000,8712,1000,1956,0.666666667,0.4,127000
161012,1,3,1066,7405,1066,1954,0.666666667,0.4,160000
160323,1,2,800,7841,800,1956,0.833333333,0.2,138000
160528,1,2,800,9583,800,1956,0.666666667,0.2,120000
161006,1,2,1066,10019,1066,1956,0.666666667,0.4,152500
160321,1,3,1144,10890,1144,1956,0.666666667,0.4,137500
161018,1,3,1386,12197,1386,1961,0.666666667,0.4,168000
161220,1,3,960,11761,960,1972,0.666666667,0.4,117000
160908,1,4,1644,7841,1000,1972,0.666666667,0.4,188900
160518,1,3,1015,10890,1015,1958,0.833333333,0.4,150500
160517,1,3,1165,10454,1165,1958,0.833333333,0.4,177000
160519,1,3,1155,9583,986,1957,0.666666667,0.4,165000
161007,1,3,1470,11326,1450,1960,0.833333333,0.4,196000
161001,1.5,3,1756,26136,1100,1900,0.666666667,0.4,210000
160324,1,3,1234,9148,1234,1976,0.666666667,0.4,159000
160628,1,2,1417,10454,886,1954,0.666666667,0.4,143000
160711,3,4,1140,7405,1064,1962,0.833333333,0.4,173000
160711,1,2,800,8712,800,1952,0.666666667,0.2,114500
161228,1,3,1063,10019,1063,1955,0.666666667,0.4,159900
161215,1,2,1025,6098,1025,1961,0.666666667,0.4,130000
160115,1,3,1161,10019,1161,1960,0.666666667,0.4,162900
160802,1,2,873,6970,873,1956,0.833333333,0.2,139650
160808,1,2,861,6970,861,1956,0.666666667,0.2,136900
160622,1,2,1214,8276,1188,1993,0.666666667,0.4,178500
160808,1,3,1296,10454,1296,1974,0.666666667,0.4,192000
160802,1,3,1355,12197,1355,1960,0.833333333,0.4,172300
160617,3,3,1369,9148,702,1960,0.833333333,0.4,192000
161104,1,3,1592,11326,1592,1962,0.666666667,0.4,168500
160621,1,2,1462,12632,1462,1973,0.666666667,0.4,198650
160309,1,3,1690,10019,1690,1960,0.5,0.4,163000
160805,3,4,1612,10454,1066,1965,0.666666667,0.4,212500
160805,3,4,1612,10454,1066,1965,0.666666667,0.4,212500
160105,3,3,1710,10454,1185,1968,0.666666667,0.4,226500
160803,1,3,1448,10019,1448,1971,0.666666667,0.4,184015
161205,1,2,1215,9148,1215,1971,0.666666667,0.4,200950
160908,1,3,1188,12197,1188,1973,0.666666667,0.4,190000
160615,1,2,1215,9148,1215,1971,0.833333333,0.4,210000
160606,3,3,1508,10454,728,1965,0.833333333,0.4,197000
161010,1,2,1552,10890,1275,1966,0.833333333,0.4,199000
161010,1,2,1552,10890,1275,1966,0.833333333,0.4,199000
161010,1,2,1552,10890,1275,1966,0.833333333,0.4,199000
161010,1,2,1552,10890,1275,1966,0.833333333,0.4,199000
160701,1,3,1134,10890,1134,1966,0.833333333,0.4,179000
160725,1,3,1316,9583,1316,1964,0.833333333,0.4,187500
160615,1,2,1395,11326,1395,1966,0.666666667,0.4,183000
161028,3,3,1518,8276,1034,1962,0.666666667,0.4,189900
160421,1,3,1110,12632,1110,1963,0.5,0.4,128000
160930,3,3,1242,7405,702,1962,0.833333333,0.4,155000
160613,1,3,1326,7841,1326,1963,0.666666667,0.4,160000
160822,1,3,1015,7405,1015,1961,0.666666667,0.4,157500
160318,1,3,1189,7405,1189,1961,0.833333333,0.4,152500
160721,1,3,1413,10019,630,1967,0.666666667,0.4,180000
161115,3,3,1434,10454,1034,1967,0.666666667,0.4,172500
160714,1,3,1218,10890,1218,1968,0.833333333,0.4,180250
160616,1,3,1050,8712,1050,1967,0.666666667,0.4,139900
161116,3,3,1168,7841,1168,1966,0.666666667,0.4,194000
160219,1,2,1168,9148,1168,1964,0.666666667,0.4,150000
161103,1,3,1066,10454,1066,1966,0.666666667,0.4,159900
161103,1,3,1066,10454,1066,1966,0.666666667,0.4,159900
160910,1,3,1372,8712,1372,1966,0.833333333,0.4,170000
160614,1,3,1012,10019,992,1962,0.666666667,0.4,132500
160311,3,3,1898,9583,1142,1969,0.5,0.4,179000
160504,1,2,875,9583,875,1964,0.666666667,0.4,110000
160512,1,3,1161,7841,1161,1964,0.666666667,0.4,163500
160915,1,3,1020,10019,1000,1964,0.833333333,0.4,157400
160520,1,3,978,11326,952,1965,0.666666667,0.4,147000
160527,2,3,1407,7405,744,1965,0.666666667,0.4,175000
160610,1,3,1000,11761,1000,1964,0.833333333,0.4,181500
160613,1,3,1050,8276,1050,1966,0.833333333,0.4,185000
160705,2,4,1980,9583,864,1966,0.666666667,0.4,212500
161010,1,3,1092,8276,1092,1966,0.666666667,0.4,175000
160922,3,3,1522,9148,550,1964,0.666666667,0.4,158500
161116,1,2,2016,8712,1700,1996,0.5,0.4,255000
161021,3,3,2131,12632,675,1972,1,0.4,243000
161123,2,3,1134,9583,540,1969,0.666666667,0.4,173800
160420,2,3,1058,9148,500,1971,0.666666667,0.4,168000
160118,3,3,2083,14810,725,1971,0.666666667,0.4,190000
161227,3,4,1647,9583,459,1971,0.833333333,0.4,237500
160915,3,3,1442,8276,425,1972,0.666666667,0.4,156000
160811,1,3,1287,9583,1287,1971,0.666666667,0.4,205000
160316,2,3,1236,11326,672,1976,0.666666667,0.4,157000
161115,1,3,1107,9148,1107,1976,0.666666667,0.4,152500
160613,2,3,1175,10019,625,1971,0.666666667,0.4,150000
160307,2,3,1175,9583,525,1972,0.666666667,0.4,141000
160517,2,3,1175,10019,625,1974,0.666666667,0.4,146000
160719,1,3,1821,22216,1722,1972,0.666666667,0.4,255000
160221,1,3,1564,9583,1508,1977,0.833333333,0.4,185000
160805,2,3,1556,10019,756,1975,0.666666667,0.4,188000
160311,3,3,1589,11761,1485,1964,0.666666667,0.4,245000
160913,1,4,2060,13068,1822,1968,0.666666667,0.4,212000
160929,1,4,1951,11761,1951,1973,0.666666667,0.4,229000
160310,3,4,1912,12632,932,1975,0.666666667,0.4,207500
160504,2,4,2132,15246,768,1967,0.666666667,0.4,228000
161214,2,4,2062,17424,1036,1968,0.666666667,0.4,221000
160520,1,4,1704,11761,870,1965,0.833333333,0.4,245000
160323,3,3,1510,12197,918,1965,0.833333333,0.4,193000
161014,3,3,1836,11761,550,1964,0.833333333,0.4,205000
160613,3,3,1562,10019,918,1965,0.666666667,0.4,187000
160615,1.5,4,2172,18295,1401,1960,0.666666667,0.4,187500
161212,1,3,1334,28314,1334,1961,0.666666667,0.4,180000
161116,1,3,2193,10454,2193,1979,0.833333333,0.6,340000
161028,3,3,1676,9583,520,1979,0.833333333,0.4,201700
161201,2,4,2422,12632,1212,1981,0.833333333,0.4,269900
161127,2,3,2468,13068,1188,1980,0.666666667,0.4,259500
160307,1,3,1644,9583,1400,1979,0.666666667,0.4,200000
160212,3,3,1820,10454,1292,1976,0.666666667,0.4,206000
161020,2,3,1178,10890,567,1973,0.666666667,0.4,171900
161215,3,3,1548,10019,684,1974,0.666666667,0.4,130000
161021,3,3,1564,10019,1248,1977,0.833333333,0.4,252500
160721,3,3,1926,10019,504,1976,0.666666667,0.4,215997
161007,2,2,948,9148,864,1976,0.666666667,0.4,168500
160201,2,3,1104,9148,522,1975,0.833333333,0.4,170500
160909,2,3,1596,11761,910,1976,0.666666667,0.4,178000
160909,2,3,1596,11761,910,1976,0.666666667,0.4,178000
161212,3,3,1697,8712,504,1977,0.666666667,0.4,186000
160622,1,3,1702,15246,1702,1979,0.666666667,0.4,230000
160115,2,3,1174,12197,576,1977,0.833333333,0.4,160007
160513,2,3,1526,9148,856,1978,0.666666667,0.4,186000
160115,2,3,1944,9148,1064,1987,0.666666667,0.4,230000
160721,2,3,1816,9148,1088,1980,0.666666667,0.4,216500
160927,1,2,1392,14810,1372,1978,0.666666667,0.4,212000
160127,3,3,1858,12632,1216,1979,0.666666667,0.4,205000
160720,2,3,1452,9148,754,1986,0.666666667,0.4,195000
160725,2,3,1850,9148,912,1988,0.666666667,0.4,218900
160519,2,3,1918,9148,812,1979,0.666666667,0.4,230000
160707,2,3,2006,9583,1096,1980,0.666666667,0.4,246500
160421,1,3,1551,9148,1542,1980,0.833333333,0.4,210000
160725,1,3,1520,9148,1508,1981,0.666666667,0.4,225000
160519,2,3,1472,10019,844,1988,0.666666667,0.4,191500
160803,1,3,1218,9148,1218,1985,0.666666667,0.4,199900
160112,3,2,1302,9148,598,1992,0.666666667,0.4,194000
160112,2,3,1716,10019,1006,1986,0.666666667,0.4,225000
160720,1.5,3,2285,9148,1276,1988,0.666666667,0.4,260000
160718,2,4,2502,9148,1021,1987,0.666666667,0.4,247000
160427,2,3,1236,9148,576,1988,0.666666667,0.4,170000
160605,2,3,1728,9583,876,1987,0.666666667,0.4,212000
160707,2,3,1648,9148,909,1987,0.666666667,0.4,220000
160812,2,3,1362,9148,672,2003,0.666666667,0.4,190000
160803,2,3,1983,9583,990,1994,0.666666667,0.4,260000
160622,2,3,1950,10890,937,1996,0.666666667,0.4,237500
160816,2,4,1953,9583,901,1994,0.666666667,0.4,240000
160812,1.5,4,4107,10454,2503,1995,0.5,0.4,339000
160427,1.5,4,2202,11326,1501,2005,0.666666667,0.6,347000
160531,1,3,925,8712,0,1952,0.833333333,0,100000
160511,1,2,925,10454,0,1955,0.666666667,0,87500
160323,1,3,925,6534,0,1955,0.666666667,0.2,86000
160830,1,2,925,6970,0,1954,0.833333333,0,90000
160225,1,4,1117,9148,0,1955,0.833333333,0,95000
160510,1,3,925,6970,0,1955,0.833333333,0,95000
160726,1,3,1026,6970,0,1955,0.833333333,0,113000
161013,1,2,781,6970,0,1954,0.833333333,0,89900
160107,1,2,925,6534,0,1958,0.666666667,0,83500
160628,1,3,984,6970,984,1956,0.833333333,0.4,120000
160623,1,2,1119,6970,0,1960,0.833333333,0.4,108000
160510,1,2,825,6970,0,1960,0.833333333,0.2,98800
160909,1,3,1450,6970,0,1960,0.833333333,0.4,124500
160912,1,2,840,7405,840,1960,0.833333333,0.2,125000
160726,1,3,1064,7841,1064,1988,0.666666667,0.4,156000
160922,1,2,1295,12197,860,1947,0.833333333,0.4,114000
160627,1,3,948,9148,948,1965,0.666666667,0.4,135000
160831,1.5,1,1206,6970,0,1950,0.833333333,0.2,110000
160425,1,3,925,10454,925,1962,0.833333333,0.2,130000
160928,1,2,768,6970,768,1955,0.833333333,0.2,132900
161115,1,2,851,6534,825,1962,0.833333333,0.2,125000
161017,1,3,936,6098,925,1960,0.833333333,0.4,129900
161208,3,3,956,8712,572,1962,0.5,0.4,134500
161130,1,3,1280,6970,0,1962,0.666666667,0.2,100000
161216,1,3,960,6098,0,1961,0.833333333,0.4,130000
160819,3,3,1136,8276,1136,1964,0.666666667,0.4,139900
160422,1,3,894,6970,864,1960,0.833333333,0.2,128000
160323,1,3,1107,6970,1107,1960,0.5,0.4,92500
161122,1,2,672,10890,672,1955,0.666666667,0.2,105000
160413,1,3,912,6970,912,1963,0.666666667,0.2,112000
160225,1,2,720,6970,720,1955,0.833333333,0.2,115000
160225,1,2,720,6970,720,1955,0.833333333,0.2,115000
160930,1,2,768,5663,0,1955,0.666666667,0.2,77500
160714,1,2,768,6970,0,1955,0.666666667,0.2,100900
160330,1,2,720,6970,0,1950,0.666666667,0.2,66000
160421,1,2,672,6970,0,1950,0.833333333,0.2,99000
161018,1,3,943,6970,925,1969,0.666666667,0.4,130000
160513,1,2,1276,6970,1012,1955,0.666666667,0.4,129500
161017,1,3,1120,6534,0,1955,0.833333333,0.2,105000
160516,1,3,1008,6098,0,1953,0.833333333,0.2,109000
160818,2,2,1224,8712,1134,1967,0.666666667,0.4,149000
160610,1,2,720,7405,720,1950,0.666666667,0.2,109900
160223,1,2,825,5227,825,1954,0.666666667,0.2,111500
160524,1,2,720,7405,720,1950,0.833333333,0.2,120900
160518,1,2,775,8276,775,1952,0.666666667,0.2,121000
160616,1,2,720,7405,720,1950,0.666666667,0.2,116000
160726,1,2,775,7405,775,1955,0.666666667,0.2,125500
160902,1,2,775,7405,775,1954,0.833333333,0.2,103000
160112,1,2,775,6970,775,1954,0.666666667,0.2,105000
160113,1,2,720,6970,720,1950,0.666666667,0.2,109900
160602,1,2,1008,7841,1008,1954,0.666666667,0.4,135500
160108,1,2,1010,4792,630,1947,0.833333333,0.4,105500
160706,1,2,720,7841,720,1952,0.666666667,0.2,120900
160318,1,3,1514,10454,1066,1951,0.666666667,0.4,144500
160901,1,2,875,7405,0,1952,0.666666667,0.2,103000
161222,1.5,3,1212,7405,768,1951,0.5,0.2,98000
161107,1,2,775,7405,775,1952,0.666666667,0.2,100150
160525,1,3,961,6970,812,1954,0.666666667,0.4,115100
161115,1,2,775,6970,775,1952,0.833333333,0.2,130000
160726,1,2,775,6970,775,1952,0.833333333,0.2,115000
160322,1,3,960,10454,960,1952,0.666666667,0.4,130000
160509,1,2,975,6970,975,1952,0.666666667,0.4,122000
160505,1,2,1020,7841,840,1953,0.833333333,0.2,133000
160928,1,2,910,6970,910,1976,0.666666667,0.2,140000
160526,1.5,5,2870,10454,1692,2006,0.666666667,0.4,271000
161213,1,2,925,6970,925,1953,0.666666667,0.4,112000
160502,1,2,775,7405,775,1955,0.5,0.2,97000
160816,1,2,727,7841,720,1945,0.833333333,0.2,83000
160708,1.5,3,1088,6970,768,1952,0.5,0.2,95000
160811,1,2,1040,8712,1040,1949,0.833333333,0.4,149000
161114,1,3,1497,8276,1344,1968,0.5,0.4,142000
160705,1,2,720,4792,720,1955,0.5,0.2,93000
160913,1,2,2041,10454,1260,1966,0.666666667,0.4,215000
161111,1.5,3,1087,7405,720,1950,0.666666667,0.2,114000
161208,2,4,2234,14375,957,1950,0.666666667,0.4,189900
161215,1.5,3,1430,6970,816,1952,0.666666667,0.2,142000
160811,1.5,4,1212,10019,720,1950,0.666666667,0.2,114500
160506,1,2,806,10454,806,1952,0.833333333,0.2,110000
160125,3,2,877,7405,435,1963,0.666666667,0.4,115000
160328,2,3,1028,6970,432,1980,0.833333333,0.4,144500
160222,1,3,1025,6970,1025,1955,0.833333333,0.4,131000
160426,1,2,825,6970,825,1956,0.666666667,0.2,113000
160426,1,2,925,7405,925,1955,0.833333333,0.2,118000
160426,1,2,840,6970,840,1971,0.666666667,0.2,115000
160826,1,3,960,8712,960,1971,0.833333333,0.4,170000
160616,2,2,840,6970,552,1971,0.666666667,0.2,126000
160330,1,3,1028,6534,1028,1963,0.5,0.4,127500
161221,2,2,840,6970,552,1971,0.833333333,0.2,118500
160312,2,2,840,6970,552,1971,0.666666667,0.2,122900
161005,1,3,994,6534,994,1962,0.666666667,0.4,91000
160620,1,2,825,6098,825,1973,0.666666667,0.2,122000
160809,2,3,1454,6970,690,1976,0.666666667,0.4,150000
160220,1,3,994,5663,994,1964,0.666666667,0.4,114000
160123,1,2,992,6534,0,1954,0.666666667,0.2,94900
160818,1,2,825,6098,0,1959,0.833333333,0.2,95000
161109,1,2,832,9583,832,1950,0.666666667,0.2,121500
161012,1,2,880,6970,880,1950,0.5,0.2,114000
160412,2,3,1288,6970,640,2001,0.666666667,0.4,175000
160510,1,3,1126,7405,1040,1987,0.666666667,0.4,148000
160509,1,2,856,7405,856,1958,0.666666667,0.2,114900
160527,1,2,1050,6970,1050,1960,0.5,0.4,124000
160623,1,2,775,6970,775,1959,0.666666667,0.2,110000
160425,1,2,775,6970,775,1953,0.666666667,0.2,98000
160719,1,2,775,6970,775,1952,0.833333333,0.2,110000
161012,1,2,775,6970,775,1955,0.5,0.2,112000
160615,1,2,768,8276,768,1952,0.666666667,0.2,113000
160525,1,2,784,6970,768,1952,0.666666667,0.2,110000
161025,1,2,800,9148,800,1952,0.666666667,0.2,110500
160907,1,3,1025,10019,1025,1952,0.833333333,0.4,147500
160921,1,2,1103,8276,800,1952,0.666666667,0.4,124900
160414,1,2,800,9148,800,1953,0.833333333,0.2,130001
160519,1,2,768,10454,768,1954,0.833333333,0.2,126900
160501,1,3,1254,10454,1254,1953,0.666666667,0.4,138500
160203,1,3,960,7405,960,1953,0.666666667,0.4,122950
161025,1,3,960,7841,960,1952,0.666666667,0.4,135000
160112,1,2,825,7841,825,1952,0.666666667,0.2,98000
160114,1,3,1127,10454,1127,1960,0.666666667,0.4,106000
160525,1,2,728,8712,720,1952,0.833333333,0.2,122000
160216,1,2,775,9148,775,1952,0.666666667,0.2,107900
160607,1,3,825,6098,825,1952,0.833333333,0.2,113000
160325,1,2,1032,9148,864,1950,0.5,0.4,126000
160107,1,2,800,6534,800,1953,0.666666667,0.2,116000
160727,1,2,825,6098,825,1953,0.666666667,0.2,109000
161216,1,2,720,5663,720,1946,0.833333333,0.2,111500
160506,1,2,720,5663,0,1946,0.666666667,0.2,78000
160816,1,2,958,5663,750,1952,0.666666667,0.4,115000
160808,1,2,775,5227,775,1950,0.666666667,0.2,94900
160202,1,3,932,6534,0,1958,0.666666667,0.2,89500
160422,1,3,912,8276,912,1957,0.666666667,0.2,100900
160128,1,3,1050,6970,1032,1956,0.5,0.4,125500
160804,1,3,1000,8276,1000,1958,0.666666667,0.4,123500
160624,1,2,775,6098,775,1956,0.833333333,0.2,122500
160421,1,2,775,6098,775,1956,0.666666667,0.2,121500
160421,1,2,775,6098,775,1956,0.666666667,0.2,121500
160425,1,2,775,7405,775,1955,0.666666667,0.2,115000
160824,1,3,1039,7841,1039,1961,0.666666667,0.4,134900
161108,1,3,1012,8712,992,1961,0.666666667,0.4,131000
160524,1,2,1311,8712,992,1961,0.666666667,0.4,108000
160705,1,3,977,7405,957,1962,0.5,0.4,125000
161004,1,3,1025,6098,1025,1962,0.833333333,0.4,121500
160520,1,3,1025,6970,1025,1962,0.666666667,0.4,129900
160606,1,3,1050,7405,1050,1961,0.5,0.4,117000
160606,1,3,1050,7405,1050,1961,0.5,0.4,117000
160330,1,2,1173,6098,1173,1963,0.666666667,0.4,157000
160602,1,3,1613,9148,0,1957,0.5,0.4,130000
161213,1,2,1093,8276,1093,1956,0.833333333,0.4,148900
160902,1,2,1025,9583,1025,1958,0.666666667,0.4,139000
160504,1,3,1118,6534,1118,1960,0.833333333,0.4,142100
160428,1,2,1273,6098,988,1959,0.833333333,0.4,145000
161027,2,4,1887,11326,925,1962,0.666666667,0.4,169500
160118,1,3,1453,11761,1102,1958,0.5,0.4,128000
160709,1,2,868,7841,868,1951,0.666666667,0.2,124000
160916,1,3,1216,6970,0,1959,0.666666667,0.4,123500
160916,1,3,1216,6970,0,1959,0.666666667,0.4,123500
161014,1,2,825,6534,825,1952,0.5,0.2,108500
161101,1,2,825,6098,825,1952,0.666666667,0.2,112000
161213,1,3,1044,6534,1044,1962,0.5,0.4,127000
160928,1,3,1029,6534,1029,1962,0.833333333,0.4,135000
160408,1,3,1306,7841,1306,1962,0.5,0.4,155000
161130,1,2,775,6534,775,1952,0.5,0.2,105000
160928,1,2,825,6098,825,1952,0.5,0.2,115000
160218,1,2,825,6534,825,1952,0.666666667,0.2,128500
160218,1,2,825,6534,825,1952,0.666666667,0.2,128500
161117,1,2,775,6534,775,1952,0.5,0.2,107500
160623,1,2,720,6534,720,1954,0.666666667,0.2,117000
160830,1,3,1025,10019,1025,1952,0.666666667,0.4,103000
160404,1,2,782,6970,768,1952,0.5,0.2,114900
160408,1,2,912,8276,912,1952,0.666666667,0.2,123000
160803,3,3,1144,8712,836,1961,0.5,0.2,146500
160419,1,2,954,8712,954,1959,0.666666667,0.4,115000
161011,1,3,1374,8276,1374,1961,0.5,0.4,150000
160816,1,2,775,6534,775,1956,0.5,0.2,105000
160415,1,2,952,6970,952,1956,0.666666667,0.4,130000
160315,1,3,1053,6970,1053,1960,0.666666667,0.4,120000
160428,1,3,1040,8712,1040,1960,0.666666667,0.4,131000
161115,1,2,899,7841,885,1961,0.666666667,0.2,129900
160208,1.5,4,1700,8712,1008,1960,0.666666667,0.4,169999
160108,1,2,1295,8276,1008,1961,0.833333333,0.4,136500
160822,1,2,912,8276,912,1960,0.833333333,0.2,135000
160406,1,3,1350,6970,1350,1962,0.666666667,0.4,147000
160830,2,3,1236,6098,648,1966,0.833333333,0.4,156200
161122,1,2,775,6534,775,1952,0.666666667,0.2,108500
160329,1,3,1050,9148,1050,1957,0.833333333,0.4,123000
160808,1,3,1323,9148,1323,1959,0.833333333,0.4,182150
160526,1,3,1180,7405,1072,1963,0.666666667,0.4,138900
160328,1,2,925,7405,0,1952,0.666666667,0,82500
161201,1,2,832,6534,832,1955,0.666666667,0.2,127500
160114,1,3,1071,7405,1071,1964,0.666666667,0.4,132000
160909,1,3,1416,7405,1114,1964,0.666666667,0.4,143950
161103,1,2,875,9148,875,1962,0.666666667,0.2,110000
160830,1,3,1015,8712,1015,1962,0.833333333,0.2,152500
160220,1,3,1260,8712,840,1962,0.833333333,0.2,142950
160510,1,2,840,7405,840,1963,0.666666667,0.2,129900
160526,1,3,1025,8712,500,1962,0.666666667,0.2,122475
160707,1,2,840,7405,840,1963,0.666666667,0.2,128500
160503,1,2,840,8276,840,1962,0.666666667,0.2,134900
160609,1,3,1248,8712,0,1963,0.833333333,0.2,125000
160409,1,2,840,8276,840,1962,0.666666667,0.2,120000
160707,1,2,840,6970,840,1963,0.833333333,0.2,145000
160706,1,2,840,8276,840,1964,1,0.2,134500
161123,1,3,1266,10454,960,1963,0.666666667,0.2,165000
161026,1,3,999,9583,999,1967,0.833333333,0.2,160000
160523,1,3,1285,8276,1215,1977,0.666666667,0.4,175000
160826,2,3,964,6098,414,1975,0.5,0.4,140500
161006,2,3,1008,6970,624,1976,0.5,0.4,132000
161214,1,3,1291,6970,1291,1977,0.666666667,0.4,180000
160627,1,3,1551,6534,1501,1980,0.666666667,0.4,185000
160615,1,3,1620,9148,0,1985,0.833333333,0.4,200000
160929,2,3,1008,6098,432,1977,0.833333333,0.4,150000
160714,1,3,1202,6098,1202,1977,0.666666667,0.4,160000
160801,3,3,1425,6534,594,1977,0.666666667,0.4,173000
161130,3,3,1220,6970,592,1979,0.666666667,0.4,165000
160613,2,3,1112,7841,500,1983,0.666666667,0.4,166200
160422,2,3,1188,6098,468,1979,0.666666667,0.4,147000
161108,1,2,1040,6970,1040,1979,0.666666667,0.4,148250
160420,1.5,3,1362,6098,768,1977,0.5,0.4,150051
160415,1,3,1118,6098,1040,1976,0.666666667,0.4,142670
160830,2,3,1002,6970,432,1976,0.833333333,0.4,132500
161110,1,3,1024,7405,984,1973,0.666666667,0.4,149900
160128,3,3,1304,9583,352,1976,0.833333333,0.4,132500
160808,1,2,1201,6970,1201,1976,0.666666667,0.4,173500
160609,1,3,1516,6098,1516,1979,0.833333333,0.4,176000
160510,3,3,1773,7841,525,1978,0.666666667,0.4,187000
160610,2,3,1581,6534,575,1983,0.666666667,0.4,179900
160608,1,3,1134,6534,1050,1983,0.833333333,0.4,171000
160419,1.5,4,2379,9148,1249,1978,0.833333333,0.4,203000
160608,1,3,1483,7405,1457,1979,0.666666667,0.4,182000
160815,1,2,1086,7841,918,1979,0.666666667,0.4,148500
160728,1,3,1296,7405,1296,1988,0.666666667,0.4,168000
160709,2,3,1152,7841,528,1973,0.666666667,0.4,130000
160229,1,3,1105,7405,1105,1973,0.666666667,0.4,159950
160613,2,3,1302,7841,624,1969,0.666666667,0.4,159900
160412,2,5,2816,10019,1316,1980,0.833333333,0.4,257500
160706,2,3,1184,7405,576,1974,0.666666667,0.4,160000
160718,1,3,1224,9583,1164,1973,0.666666667,0.4,153500
160824,2,3,1248,8276,576,1969,0.833333333,0.4,165500
160726,2,3,1286,7405,624,1969,0.5,0.4,164000
160721,2,3,1028,8276,672,1975,0.666666667,0.4,151500
160413,1,3,1092,13939,660,1900,0.5,0.4,89900
160413,1,3,1092,13939,660,1900,0.5,0.4,89900
160413,1,3,1092,13939,660,1900,0.5,0.4,89900
160223,1,3,1080,6970,1080,1969,0.666666667,0.4,145000
161116,1,3,1188,7405,1188,1973,0.833333333,0.4,169900
161026,1,3,1004,6534,962,1972,0.833333333,0.4,137000
160113,3,3,1274,8276,286,1966,0.666666667,0.4,123000
160603,1,2,983,7841,967,1963,0.5,0.4,123000
160606,1,3,945,9583,925,1964,0.666666667,0.4,117530
160620,1,3,1046,7841,1020,1964,0.833333333,0.4,139900
160331,2,3,1092,5663,594,1972,0.666666667,0.4,152000
160517,2,3,1196,6970,528,1971,0.666666667,0.4,167000
160406,2,2,986,6098,648,1973,0.666666667,0.4,152500
160825,2,4,2184,6970,1200,1922,0.5,0.4,135000
161018,1,3,974,6098,936,1967,0.666666667,0.4,151900
161031,3,2,870,6098,870,1965,0.666666667,0.4,133900
160426,1,3,972,6534,936,1968,0.666666667,0.4,132000
